2025-04-01 09:14:43,909 - INFO - Starting logistic regression training process
2025-04-01 09:14:43,911 - INFO - Initializing BART tokenizer
2025-04-01 09:14:45,679 - INFO - Tokenizer loaded with vocabulary size: 50265
2025-04-01 09:14:45,680 - INFO - Starting model training
2025-04-01 09:14:45,680 - INFO - Training logistic regression model with data from D:\Para-Level-Summ Data\data\data_final_1024.json
2025-04-01 09:14:45,691 - INFO - Constructing dataset
2025-04-01 09:14:45,692 - INFO - Loading data from file: D:\Para-Level-Summ Data\data\data_final_1024.json
2025-04-01 09:14:45,749 - INFO - Dataset contains 4459 articles
2025-04-01 09:14:45,766 - INFO - Data shuffled
2025-04-01 09:14:45,836 - ERROR - Error processing article 306: string indices must be integers, not 'str'
2025-04-01 09:14:45,836 - ERROR - Error processing article 307: string indices must be integers, not 'str'
2025-04-01 09:14:45,836 - ERROR - Error processing article 308: string indices must be integers, not 'str'
2025-04-01 09:14:45,838 - ERROR - Error processing article 309: string indices must be integers, not 'str'
2025-04-01 09:14:45,838 - ERROR - Error processing article 310: string indices must be integers, not 'str'
2025-04-01 09:14:45,838 - ERROR - Error processing article 311: string indices must be integers, not 'str'
2025-04-01 09:14:45,838 - ERROR - Error processing article 312: string indices must be integers, not 'str'
2025-04-01 09:14:45,838 - ERROR - Error processing article 313: string indices must be integers, not 'str'
2025-04-01 09:14:45,839 - ERROR - Error processing article 314: string indices must be integers, not 'str'
2025-04-01 09:14:45,839 - ERROR - Error processing article 315: string indices must be integers, not 'str'
2025-04-01 09:14:45,839 - ERROR - Error processing article 316: string indices must be integers, not 'str'
2025-04-01 09:14:45,839 - ERROR - Error processing article 317: string indices must be integers, not 'str'
2025-04-01 09:14:45,839 - ERROR - Error processing article 318: string indices must be integers, not 'str'
2025-04-01 09:14:45,839 - ERROR - Error processing article 319: string indices must be integers, not 'str'
2025-04-01 09:14:45,840 - ERROR - Error processing article 320: string indices must be integers, not 'str'
2025-04-01 09:14:45,840 - ERROR - Error processing article 321: string indices must be integers, not 'str'
2025-04-01 09:14:45,840 - ERROR - Error processing article 322: string indices must be integers, not 'str'
2025-04-01 09:14:45,841 - ERROR - Error processing article 323: string indices must be integers, not 'str'
2025-04-01 09:14:45,841 - ERROR - Error processing article 324: string indices must be integers, not 'str'
2025-04-01 09:14:45,841 - ERROR - Error processing article 325: string indices must be integers, not 'str'
2025-04-01 09:14:45,841 - ERROR - Error processing article 326: string indices must be integers, not 'str'
2025-04-01 09:14:45,841 - ERROR - Error processing article 327: string indices must be integers, not 'str'
2025-04-01 09:14:45,842 - ERROR - Error processing article 328: string indices must be integers, not 'str'
2025-04-01 09:14:45,842 - ERROR - Error processing article 329: string indices must be integers, not 'str'
2025-04-01 09:14:45,842 - ERROR - Error processing article 330: string indices must be integers, not 'str'
2025-04-01 09:14:45,842 - ERROR - Error processing article 331: string indices must be integers, not 'str'
2025-04-01 09:14:45,843 - ERROR - Error processing article 332: string indices must be integers, not 'str'
2025-04-01 09:14:45,843 - ERROR - Error processing article 333: string indices must be integers, not 'str'
2025-04-01 09:14:45,843 - ERROR - Error processing article 334: string indices must be integers, not 'str'
2025-04-01 09:14:45,843 - ERROR - Error processing article 335: string indices must be integers, not 'str'
2025-04-01 09:14:45,843 - ERROR - Error processing article 336: string indices must be integers, not 'str'
2025-04-01 09:14:45,843 - ERROR - Error processing article 337: string indices must be integers, not 'str'
2025-04-01 09:14:45,843 - ERROR - Error processing article 338: string indices must be integers, not 'str'
2025-04-01 09:14:45,844 - ERROR - Error processing article 339: string indices must be integers, not 'str'
2025-04-01 09:14:45,844 - ERROR - Error processing article 340: string indices must be integers, not 'str'
2025-04-01 09:14:45,844 - ERROR - Error processing article 341: string indices must be integers, not 'str'
2025-04-01 09:14:45,844 - ERROR - Error processing article 342: string indices must be integers, not 'str'
2025-04-01 09:14:45,844 - ERROR - Error processing article 343: string indices must be integers, not 'str'
2025-04-01 09:14:45,845 - ERROR - Error processing article 344: string indices must be integers, not 'str'
2025-04-01 09:14:45,845 - ERROR - Error processing article 345: string indices must be integers, not 'str'
2025-04-01 09:14:45,845 - ERROR - Error processing article 346: string indices must be integers, not 'str'
2025-04-01 09:14:45,845 - ERROR - Error processing article 347: string indices must be integers, not 'str'
2025-04-01 09:14:45,845 - ERROR - Error processing article 348: string indices must be integers, not 'str'
2025-04-01 09:14:45,847 - ERROR - Error processing article 349: string indices must be integers, not 'str'
2025-04-01 09:14:45,847 - ERROR - Error processing article 350: string indices must be integers, not 'str'
2025-04-01 09:14:45,847 - ERROR - Error processing article 351: string indices must be integers, not 'str'
2025-04-01 09:14:45,847 - ERROR - Error processing article 352: string indices must be integers, not 'str'
2025-04-01 09:14:45,847 - ERROR - Error processing article 353: string indices must be integers, not 'str'
2025-04-01 09:14:45,848 - ERROR - Error processing article 354: string indices must be integers, not 'str'
2025-04-01 09:14:45,848 - ERROR - Error processing article 355: string indices must be integers, not 'str'
2025-04-01 09:14:45,848 - ERROR - Error processing article 356: string indices must be integers, not 'str'
2025-04-01 09:14:45,848 - ERROR - Error processing article 357: string indices must be integers, not 'str'
2025-04-01 09:14:45,849 - ERROR - Error processing article 358: string indices must be integers, not 'str'
2025-04-01 09:14:45,849 - ERROR - Error processing article 359: string indices must be integers, not 'str'
2025-04-01 09:14:45,849 - ERROR - Error processing article 360: string indices must be integers, not 'str'
2025-04-01 09:14:45,849 - ERROR - Error processing article 361: string indices must be integers, not 'str'
2025-04-01 09:14:45,849 - ERROR - Error processing article 362: string indices must be integers, not 'str'
2025-04-01 09:14:45,850 - ERROR - Error processing article 363: string indices must be integers, not 'str'
2025-04-01 09:14:45,850 - ERROR - Error processing article 364: string indices must be integers, not 'str'
2025-04-01 09:14:45,850 - ERROR - Error processing article 365: string indices must be integers, not 'str'
2025-04-01 09:14:45,850 - ERROR - Error processing article 366: string indices must be integers, not 'str'
2025-04-01 09:14:45,850 - ERROR - Error processing article 367: string indices must be integers, not 'str'
2025-04-01 09:14:45,850 - ERROR - Error processing article 368: string indices must be integers, not 'str'
2025-04-01 09:14:45,850 - ERROR - Error processing article 369: string indices must be integers, not 'str'
2025-04-01 09:14:45,851 - ERROR - Error processing article 370: string indices must be integers, not 'str'
2025-04-01 09:14:45,851 - ERROR - Error processing article 371: string indices must be integers, not 'str'
2025-04-01 09:14:45,851 - ERROR - Error processing article 372: string indices must be integers, not 'str'
2025-04-01 09:14:45,851 - ERROR - Error processing article 373: string indices must be integers, not 'str'
2025-04-01 09:14:45,851 - ERROR - Error processing article 374: string indices must be integers, not 'str'
2025-04-01 09:14:45,852 - ERROR - Error processing article 375: string indices must be integers, not 'str'
2025-04-01 09:14:45,852 - ERROR - Error processing article 376: string indices must be integers, not 'str'
2025-04-01 09:14:45,852 - ERROR - Error processing article 377: string indices must be integers, not 'str'
2025-04-01 09:14:45,852 - ERROR - Error processing article 378: string indices must be integers, not 'str'
2025-04-01 09:14:45,852 - ERROR - Error processing article 379: string indices must be integers, not 'str'
2025-04-01 09:14:45,853 - ERROR - Error processing article 380: string indices must be integers, not 'str'
2025-04-01 09:14:45,853 - ERROR - Error processing article 381: string indices must be integers, not 'str'
2025-04-01 09:14:45,854 - ERROR - Error processing article 382: string indices must be integers, not 'str'
2025-04-01 09:14:45,854 - ERROR - Error processing article 383: string indices must be integers, not 'str'
2025-04-01 09:14:45,854 - ERROR - Error processing article 384: string indices must be integers, not 'str'
2025-04-01 09:14:45,854 - ERROR - Error processing article 385: string indices must be integers, not 'str'
2025-04-01 09:14:45,854 - ERROR - Error processing article 386: string indices must be integers, not 'str'
2025-04-01 09:14:45,854 - ERROR - Error processing article 387: string indices must be integers, not 'str'
2025-04-01 09:14:45,855 - ERROR - Error processing article 388: string indices must be integers, not 'str'
2025-04-01 09:14:45,855 - ERROR - Error processing article 389: string indices must be integers, not 'str'
2025-04-01 09:14:45,855 - ERROR - Error processing article 390: string indices must be integers, not 'str'
2025-04-01 09:14:45,855 - ERROR - Error processing article 391: string indices must be integers, not 'str'
2025-04-01 09:14:45,855 - ERROR - Error processing article 392: string indices must be integers, not 'str'
2025-04-01 09:14:45,855 - ERROR - Error processing article 393: string indices must be integers, not 'str'
2025-04-01 09:14:45,855 - ERROR - Error processing article 394: string indices must be integers, not 'str'
2025-04-01 09:14:45,857 - ERROR - Error processing article 395: string indices must be integers, not 'str'
2025-04-01 09:14:45,857 - ERROR - Error processing article 396: string indices must be integers, not 'str'
2025-04-01 09:14:45,857 - ERROR - Error processing article 397: string indices must be integers, not 'str'
2025-04-01 09:14:45,857 - ERROR - Error processing article 398: string indices must be integers, not 'str'
2025-04-01 09:14:45,857 - ERROR - Error processing article 399: string indices must be integers, not 'str'
2025-04-01 09:14:45,858 - INFO - Processed 400/4459 articles
2025-04-01 09:14:45,858 - ERROR - Error processing article 400: string indices must be integers, not 'str'
2025-04-01 09:14:45,858 - ERROR - Error processing article 401: string indices must be integers, not 'str'
2025-04-01 09:14:45,858 - ERROR - Error processing article 402: string indices must be integers, not 'str'
2025-04-01 09:14:45,859 - ERROR - Error processing article 403: string indices must be integers, not 'str'
2025-04-01 09:14:45,859 - ERROR - Error processing article 404: string indices must be integers, not 'str'
2025-04-01 09:14:45,859 - ERROR - Error processing article 405: string indices must be integers, not 'str'
2025-04-01 09:14:45,859 - ERROR - Error processing article 406: string indices must be integers, not 'str'
2025-04-01 09:14:45,859 - ERROR - Error processing article 407: string indices must be integers, not 'str'
2025-04-01 09:14:45,860 - ERROR - Error processing article 408: string indices must be integers, not 'str'
2025-04-01 09:14:45,860 - ERROR - Error processing article 409: string indices must be integers, not 'str'
2025-04-01 09:14:45,860 - ERROR - Error processing article 410: string indices must be integers, not 'str'
2025-04-01 09:14:45,860 - ERROR - Error processing article 411: string indices must be integers, not 'str'
2025-04-01 09:14:45,860 - ERROR - Error processing article 412: string indices must be integers, not 'str'
2025-04-01 09:14:45,860 - ERROR - Error processing article 413: string indices must be integers, not 'str'
2025-04-01 09:14:45,860 - ERROR - Error processing article 414: string indices must be integers, not 'str'
2025-04-01 09:14:45,861 - ERROR - Error processing article 415: string indices must be integers, not 'str'
2025-04-01 09:14:45,861 - ERROR - Error processing article 416: string indices must be integers, not 'str'
2025-04-01 09:14:45,861 - ERROR - Error processing article 417: string indices must be integers, not 'str'
